final_pnl,assignments,premium_collected
-87466.45622933522,0,16674.370157904854
133103.0608577429,0,237243.84685485356
54642.12178154186,0,158775.75505745865
788598.20314905,0,892736.1970434007
-81702.13994714072,0,22438.686461508718
40379.647656548645,0,144520.47385012748
-46250.5859998847,0,57890.239344558075
10328.956700793686,0,114469.74276713259
-42830.99631399766,0,61309.826611504344
-31460.334575517798,0,72680.41208107398
-96854.85304839064,0,7285.937672373624
-83540.47918355055,0,20600.275439442463
-82629.75175159395,0,21511.074476436224
-36759.32562590652,0,67381.48946260089
-97373.48817759374,0,6767.337646748057
-39406.38687355809,0,64734.39286016562
-14616.631520082185,0,89523.70404690364
-8625.078235708374,0,95510.86356173837
-86949.4713058985,0,17191.355441125866
-10567.22249815132,0,93568.46993209713
-45342.4592379095,0,58798.36645103191
220740.269491152,0,324879.658467674
2008351.578469259,0,2112492.4037212473
89441.15320090708,0,193580.67797199156
-59875.0109701509,0,44265.81488681817
-63469.30129692494,0,40671.502763285906
-93623.04944652018,0,10517.777264960087
-62467.66672466346,0,41673.1593455231
-50319.430537569264,0,53821.39618405782
-12115.201520609036,0,92025.62522476961
-54358.08933807102,0,49782.73028107066
501647.5182828541,0,603977.4137846765
-57272.324464503035,0,46868.502282519796
139180.44271661324,0,243028.4442698518
-72797.82932707286,0,31342.978731889012
-85341.62999143463,0,18798.91545845946
37781.79837730234,0,141922.62509674818
-22140.125602295404,0,82000.69886863146
-86556.22015707668,0,17584.552477876194
-95629.12232449584,0,8511.704205455135
43111.739583686525,0,147252.3894254116
-97660.83557527806,0,6479.987215186482
-60402.754110034344,0,43738.07263420545
-83549.63039272373,0,20591.196348001475
33472.29124562487,0,135342.16470164064
-38395.478269493266,0,65745.34847014019
-56773.53456943639,0,47367.09609494592
-80070.4270985254,0,24068.343842435002
59523.94429173905,0,163664.76932155777
-80969.3575380153,0,23171.465639063586
-81763.90484926812,0,22376.921533572047
-34805.235849870165,0,69335.57200421538
-68692.02383603295,0,35445.30156884958
-58344.06195068669,0,45796.76478452999
708553.7205408345,0,812693.2700310168
-53418.184266443786,0,50722.64230144879
-41804.92617301503,0,62335.900574061605
539700.4267512389,0,643763.3560814856
81872.22653558428,0,186012.83838959323
323375.07947828004,0,427514.47700936225
237057.5825364079,0,341198.3867381098
-35205.4032217082,0,68930.07046521443
-24163.769291199653,0,79977.05731085231
26305.516992990517,0,130446.34366782889
237.57787699165056,0,104378.40461556839
155325.73689353207,0,259466.5584554853
-22275.48161054903,0,81865.12215348716
-93551.81673197821,0,10589.00970057857
-84828.50970976002,0,19312.307302156096
52533.968040960615,0,156674.77519081923
383197.83917608316,0,487337.7596110267
59100.89810648542,0,163241.6934916895
14380.75265960834,0,118268.41833945081
-45838.261324383166,0,58302.56529581663
-34020.96898102812,0,70012.42476734538
-70640.75686470319,0,33500.063780537406
360600.4391837722,0,464738.1838740212
20115.994383534424,0,124256.7656933607
-56085.68199898584,0,48055.14336489972
-70394.08833981043,0,33746.73829912465
-6609.695857440674,0,97531.12913243873
-91760.69545882885,0,12380.125276679433
-24965.884928217558,0,79154.85838113421
377619.4351401369,0,481760.244613331
59067.53408616465,0,163208.36071845432
4525837.250231923,0,4629978.075686322
82530.0745286461,0,186669.1953049256
-84480.79923320374,0,19660.00558832784
97068.33190772336,0,201207.99083228584
-39310.061517386144,0,64830.765226784446
-42801.55780637047,0,61339.268914331726
45007.20300677102,0,149148.0188565754
498452.0782072627,0,602588.6661626538
-96138.9166987141,0,8001.907867611403
36529.51684387703,0,140492.7728932159
-67685.31597668598,0,36455.50881100136
-86057.79899646927,0,17610.85639643393
-44093.61013445286,0,60047.02788076324
-77859.11347399202,0,26281.711572098524
-76978.82578004192,0,27140.157232287293
-69920.01030408611,0,34220.80041469605
-76957.70919928726,0,27183.105401038614
94537.47590738654,0,198675.86848497333
-54258.40798949265,0,49047.84468099899
118986.30071600922,0,223053.706278127
2759.3996031112547,0,106900.20752810755
3214.1621597938283,0,107354.96664903902
153334.73368325317,0,257475.39645198346
-63200.09798860749,0,40940.650596439344
-66242.90661017831,0,37897.88682761524
396762.2523208781,0,500902.87027905247
-90358.3909648085,0,13782.36797273852
-96206.77276875477,0,7934.053970480047
204627.05654631727,0,308767.8561310784
-11875.519557021922,0,92265.30586391877
413007.0793454869,0,517147.9060722814
-89470.63818246103,0,14666.401792201668
-81299.94011199471,0,22840.886187733904
16029.279881851959,0,120170.07431715453
-32519.268008662177,0,71621.52627204132
13585.74073892863,0,117726.53633718898
-71589.18863335249,0,32551.63790930754
-77853.83687576272,0,26286.98177936101
-62366.844129682315,0,41773.93737502213
65773.28578318542,0,169914.11140243773
-50382.30378993757,0,53758.24442139376
-73348.48004146238,0,30792.304546149444
6531.913978015669,0,110649.00327629519
36164.822608768714,0,140264.0381791449
-51853.573562579506,0,52287.22931408564
-39108.07551785827,0,64946.65766661018
-65281.10214637053,0,38859.68618958599
454143.8890241348,0,558284.1257487918
3357.185699640344,0,107497.23690598669
-21304.401588170414,0,82836.37187498066
-68763.48699984433,0,35377.33974648133
-79973.79734361492,0,24166.719169915697
232714.66218019844,0,336855.4777490932
-9897.980671102858,0,94242.8410020548
-83869.33681035381,0,20271.4878757406
-87509.7311733239,0,16631.05605556158
-27213.50899824392,0,76927.30709085734
-37513.120688901574,0,66627.70597863584
-63673.91619460353,0,40466.83864267827
-25939.532422716515,0,78201.2926918016
412707.013708553,0,515273.35802197
456848.904638344,0,560989.722314856
-64003.871786734984,0,40131.66061712772
-85157.04798294758,0,18983.77655557787
6308197.842306501,0,6402252.15911486
-60019.94333916168,0,44106.621097984906
-79826.13879774782,0,24314.31941760717
261092.38265081195,0,365233.20803416223
-57487.592897670795,0,46652.41308905781
-87738.24206545204,0,16402.582273209544
385597.50849135115,0,489738.1303667299
-62245.133703353116,0,41895.6929818695
-27346.852847436967,0,76789.73783916945
-78295.21453720183,0,25845.4941149801
-78573.04478605685,0,25567.76440837187
270845.55035854946,0,374986.31587076175
-33714.659383571314,0,70426.16614562151
127826.5223354247,0,231914.13729473358
44463.63663927139,0,146817.44531234057
332393.1060471088,0,436533.93247254123
-78006.5439027564,0,26134.28261009886
17614.003757409104,0,121754.27703921414
238495.75447327018,0,336204.26074281
760578.0623818072,0,864718.7159925763
-83999.35356719498,0,20141.47170607105
59188.862704812964,0,163324.01118255118
-80847.82469516476,0,23285.23209563812
144137.63450077325,0,248271.63772266597
12877.181666200537,0,117018.00829793181
143500.05703502244,0,247640.63289011622
-23050.118136071236,0,81090.69344677568
27887.158480208025,0,132027.89929123892
-70525.14078846663,0,33615.68588045954
250698.65430050294,0,354839.3898894671
-83764.08342334213,0,20371.68855693483
-43690.97453955488,0,60449.847508341736
1719416.6244398407,0,1814402.2768448512
174025.7257534104,0,278166.5354467839
-37928.34696178158,0,66212.47946488284
10118.247937516317,0,114258.90579392888
-76057.27703825213,0,28083.547845391273
-18001.034608678434,0,86139.7843072596
-89076.9983338844,0,15059.969123840905
22919.4658057297,0,127059.35827724394
469711.3080102532,0,573852.1237714275
-88960.31517213066,0,15180.510471378402
-41848.74707994202,0,62291.3114678528
545555.2208280622,0,649695.2511949473
-35921.364255285764,0,68219.08376350778
-12772.311023920993,0,91368.51571650065
348419.3189519561,0,452560.1275324254
-93752.11272967569,0,10388.71088693757
-53126.85564672668,0,51013.95663626848
-37898.47716656507,0,66239.31724787678
-33903.34726481662,0,70237.31218999361
-89272.80972262695,0,14868.015894302975
-9995.528943922145,0,94145.27863097678
203977.886245727,0,307380.2770708578
-23548.992729727783,0,80580.65474460565
51096.22736353403,0,155237.05223381871
-37917.42266804928,0,66223.18269437429
-36725.91853494472,0,67414.90692004481
-28915.02833316306,0,75225.78617093356
-80464.10883556449,0,23676.71789708394
-91908.02289485787,0,12232.80327643832
-94300.64791247316,0,9840.178834652676
199990.13128144026,0,302507.01560051355
163887.15985572437,0,268027.94311316
924.4400710918271,0,105065.23794366755
-59975.90127097208,0,44164.898129286
-89921.8982817285,0,14218.925688945837
-84692.46641727121,0,19448.36029950834
7649887.245662792,0,7654333.686018107
-58554.647273345036,0,45586.17945522506
419327.0472216876,0,523467.8737298661
25639.36800145437,0,129780.18550260842
12073.039517929217,0,116213.84326111751
31736.16930932721,0,135876.99604944393
102556.46080028059,0,206697.23107445496
-65257.92163286085,0,38882.90483230431
7459.82422166672,0,111600.65054357787
152234.59952596028,0,256375.40099776848
-53971.79135417609,0,50169.035386977004
3504699.22730309,0,3608599.712872614
-96959.40714460757,0,7181.31199047862
922303.6584080388,0,1024786.4587258496
239950.61886676386,0,344088.5347902573
-84622.01905908046,0,19518.79973473946
-90247.80236352021,0,13893.024313397369
2815583.6812841063,0,2918019.599129038
1696320.3668882886,0,1800185.3310537064
-80107.6771766653,0,24033.149547959118
-53138.886783323724,0,51001.93875185264
-46753.30481237117,0,56959.561743696606
-50949.90004235599,0,53186.023482833596
15621.136145480887,0,119758.35735148501
-46488.49716923134,0,57652.27036077583
48918.4189046786,0,153059.07170402975
-94529.74319308839,0,9610.763346244905
-59239.08658362348,0,44901.74016144929
-67373.87352770378,0,36766.95287608537
744986.8501263018,0,849126.7498599861
-84924.33135959349,0,19216.49171207995
-6118.3130237276055,0,98022.43997476704
-94879.73165998673,0,9261.095084213108
-16063.36553299403,0,88077.34696016453
-86455.92902002466,0,17684.89761778751
329178.49964239734,0,433319.3251859276
-60362.633885017894,0,43770.439825204325
-88881.26562760124,0,15259.561119293989
89836.27958929088,0,193977.04272518185
-92952.93306303729,0,11186.9646665703
-65832.16197885138,0,38307.45421536118
114334.24044648753,0,218475.06666924676
258622.20124794394,0,362763.02609159023
-91508.84719744726,0,12631.800356507703
180508.1241887494,0,284648.9427915781
141032.62254439606,0,245173.44383054422
-90421.7614216831,0,13719.065325428368
-97390.63463641515,0,6750.191910391306
113038.40723142656,0,217179.03050805972
-11512.227938130964,0,92628.58067746882
26214.751613796492,0,130355.57749946769
100292.04920895892,0,204426.25102395346
19386072.284255706,0,19488415.09543689
-94573.3034920806,0,9567.52301941363
-5655.503715887826,0,98484.82670499691
73235.47933912947,0,177355.57259813373
634914.9047868613,0,739055.7215722639
295165.2497150422,0,399223.99690947606
-54457.80967234698,0,49683.01638118594
51340.69377837025,0,155481.50352017005
400818.4739626744,0,420671.6480281931
412276.9485988007,0,516411.563665032
-72835.8210192359,0,31305.005720624184
-79675.9281832049,0,24464.716319276242
33069.53867178548,0,137210.3638339804
-70022.3025625659,0,34118.50974361004
95216.49619338755,0,199357.30432214553
-91595.52431215922,0,12545.27224326684
-40421.224277336405,0,63719.577405441494
-49208.123774518295,0,54932.693964631435
-82659.41527424715,0,21480.34729677545
207500.21980629602,0,311640.77618935937
60216.05824152956,0,164348.63756240052
-71168.87237804972,0,32971.95388918581
602132.7629935492,0,706273.2701944644
51701.0946157674,0,155837.64834046777
-55327.54136605985,0,48813.23791132895
174782.52434409733,0,278923.35080137075
-84529.68562888251,0,19611.140990767974
-51309.3205093759,0,52831.50623773848
34608.34494272863,0,138748.73564234163
-65065.65166002755,0,39075.11290591001
137499.227188973,0,241575.23732298941
-46642.56998721869,0,57498.25455187081
44858.23300251649,0,148997.76749219035
2389.2380112049505,0,106527.61137871875
-82058.2776686969,0,22082.549057458924
-31326.7135771829,0,72814.07710755213
-88187.49784297083,0,15953.328903964102
36021.76873961441,0,140140.0316421915
-50104.05449342563,0,54036.765130533415
608122.3947732172,0,712262.908759681
-76307.33030495988,0,27833.3177113277
1066933.5701119292,0,1171074.375101381
86471.07173925912,0,190611.89843255616
12107.942901546186,0,116246.01415176789
-65657.40587437502,0,38483.4013041098
198451.51742072921,0,302592.2263062694
-94349.1890867492,0,9791.624745602523
515704.95032897615,0,619845.7767382647
13234.935909341228,0,117375.7541306231
10447.542503003839,0,114584.94623015435
181722.19149515466,0,285815.5720889216
-21368.578697153076,0,82772.24562839499
-20126.90371846154,0,84009.06462669511
336339.27817329473,0,440477.8464097461
-85590.72984901466,0,18550.096282606497
1149613.7393274873,0,1253754.4118856043
-78642.79141699206,0,25498.035292634147
-8927.943313411764,0,95212.88341466642
-65394.96786883278,0,38745.82161320631
1919287.169538607,0,2019712.8246369145
298587.8541313811,0,402726.44722508313
19606.226167552617,0,123746.59704403508
-75140.0506563125,0,29000.74951756009
75200.32446691213,0,179341.0791251111
-27938.081351486442,0,76202.62625900803
66357.93223514108,0,170498.5575344167
-52197.32539036978,0,51943.489722938386
-53303.04194358022,0,50837.416395727116
-81853.23642172742,0,22287.59032156903
-70372.39765177257,0,33768.42909485671
1092.8701570046396,0,105229.02834548244
-89544.5121724315,0,14596.267895575938
-64678.282759707756,0,39462.38826267089
264268.14237644285,0,368408.9633440612
2028355.20274263,0,2131682.296163458
225400.2772378775,0,329465.87085620937
-91266.35151353817,0,12874.475017098614
-66023.55015778009,0,38117.23816651824
-72344.6580735542,0,31796.151811860316
-45910.82468286479,0,58228.9576338849
820313.5041356001,0,924454.3119177269
-1307.8977306470333,0,102815.15176306432
-91885.45255818669,0,12255.373096052288
25033.423075175488,0,129174.244029907
-93328.34187226718,0,10812.48486750363
266312.96673251956,0,370453.75416426547
-95952.9022732428,0,8187.867496532805
-89533.58507331942,0,14607.241673625722
-57601.61058949027,0,46539.20699371526
-69123.57029590064,0,35016.62470221036
210165.63498845,0,314306.37178079097
348949.724226122,0,453090.4899341861
-58739.03723895533,0,45401.78925168343
-20037.12292666576,0,84103.69912604585
-94517.78003530836,0,9622.819705103122
330734.2737683458,0,434874.98331771855
-21074.450886588078,0,83066.3758499884
-78859.70714084915,0,25280.141912936568
1310980.657245434,0,1415120.8542574188
-93353.35783363535,0,10787.468913305824
-33999.09180533501,0,70141.73287786392
148620.20792104796,0,252761.02576008256
13344.404170326641,0,117442.70990524674
-46348.14632132784,0,57792.68042168119
-95060.1224705329,0,9080.665690578238
-47129.706585255364,0,57007.78965361132
25279.745821441516,0,129367.34768579778
-67862.12642264234,0,36278.700313736954
-56565.31519921727,0,47575.48216942511
-95985.25254889691,0,8155.574171050512
821782.2397476729,0,925920.6502191412
-43839.766972190264,0,60301.043598753684
327483.54365254083,0,431624.37031981465
-5614.9284544839975,0,98523.88357644627
-74473.1043782853,0,29654.34769315927
1389.9635493673486,0,105530.41987095158
15816.797697424736,0,119957.58549347737
-67215.46605664236,0,36925.35570284882
11689.63959449267,0,115830.3243317679
-81550.91377196266,0,22589.908213878167
52579.29473789069,0,156720.11845663143
33542.310293607276,0,137681.23199277208
98100.51605580671,0,202241.33997046965
218864.59636890053,0,322980.82391477
26339.170163964074,0,130479.9883061102
-79994.3898724353,0,24146.400948422295
-48544.63050339783,0,55595.97138127246
-51053.4948855908,0,53083.69413011654
-38254.349710534385,0,65886.45826474347
-73732.34292101713,0,30408.48366059974
-82491.17502596682,0,21649.651511599437
-70909.92282279958,0,33230.65079619747
-589.009379592957,0,103550.33698585034
16717.644590925956,0,120858.45814198408
-81022.1757583654,0,23118.650956125086
-539.685267168461,0,103601.14117871875
-50751.88647795204,0,53363.98439909568
-24443.791722876264,0,79633.6718050854
-84875.04644491815,0,19265.758519699222
361322.1028825572,0,464817.792971721
-19369.49864758333,0,84701.60129810625
-44028.87180087196,0,60110.10366408902
-50225.16451705414,0,53915.66221795062
-64037.85401256976,0,40102.96665282997
229046.06663509083,0,333166.5591907149
-97762.7073146932,0,6378.119427361228
-24107.93570424757,0,80032.65680226038
-50939.44514279154,0,53201.38156201723
-70799.9239768305,0,33340.90270361391
-76568.58635327329,0,27572.20977539059
-89901.69476826259,0,14239.035045187578
-87017.00376645922,0,17122.902032484308
-76586.4013420413,0,27554.42540150542
115110.48041605973,0,219251.3004711553
36825.75597837385,0,140966.58272502723
-12774.43924121165,0,91365.77839085103
20435.65562161018,0,124555.91500788009
87172.50363557611,0,191313.32866889436
-97418.77152423287,0,6722.055190302128
-72047.94705784705,0,32092.854123087967
25008.58604863802,0,129149.40159668043
46323.21493600026,0,150464.0412117497
502222.43409662077,0,606363.0797365528
43897.07663433263,0,148037.90336760285
27358.477539135078,0,131499.30428099187
33436.82368815086,0,137577.18867267304
202016.37096617647,0,306157.1969792844
-55549.736918978415,0,48591.07263418786
48867.228876460016,0,153007.39238589752
-23445.444623794916,0,80610.16028476976
-60449.86373511375,0,43690.84833104057
-28851.192962898353,0,75288.92141019189
-6187.960117403512,0,97952.83385335538
-88271.09572964339,0,15867.051032583384
-72101.01376759131,0,32039.812979397255
121001.86934434925,0,225142.43692834655
-59969.04783096565,0,44171.6958786692
-38228.41378919783,0,65912.41295597996
-84020.75223198335,0,20073.67070978414
-85482.70338891196,0,18658.110678726895
-60454.59196123977,0,43686.229769618614
-50761.3224122303,0,53379.50124078318
-88804.60505856405,0,15336.218059898527
647681.1030115354,0,751819.2324732848
-909.398770374275,0,103231.42711044576
150863.51737411672,0,254995.34696508056
-60809.789473437384,0,43330.07399228628
-82023.574264775,0,22117.250714864123
-41386.54284095934,0,62668.55728876967
-11262.080237989205,0,92878.73044636744
103346.26626644837,0,207485.96795303674
-26267.033106988027,0,77873.79297354956
-94327.5868587957,0,9813.239776570372
92285.63230305302,0,196426.44728488894
160699.49452298344,0,264838.21536255034
77590.47770423832,0,181731.30445042075
808746.0669616283,0,912784.7264328004
75539.36136033823,0,179680.08302922183
-88751.02561850219,0,15389.799789812057
-88252.19468059941,0,15888.631471840306
10118.70277706984,0,114259.5285027612
-81631.9755301101,0,22508.850748966262
-95456.26905508671,0,8684.557493097118
480754.1551131983,0,582633.6936363113
127509.78239228908,0,231636.34442194228
-89917.21373495349,0,14223.612953249167
-76307.14700179483,0,27833.679745334815
-25540.661495121505,0,78600.16512594426
270198.3981331041,0,374339.1999536696
-90862.66494582227,0,13278.16180130695
-28091.019973643073,0,76049.79783912293
-92116.98949223105,0,12023.82043998208
-11249.931824398409,0,92890.89484282189
-87665.8222438453,0,16471.44966261296
43460.17873819105,0,147594.93715335068
40949.849994981625,0,145089.67897073756
-46811.89572044117,0,57328.86362244694
498066.42381268006,0,602168.0311219491
-54878.1649937126,0,49262.66155302701
215722.15800840475,0,319817.6453765202
-83310.01332015396,0,20830.687021151174
-76644.85365491893,0,27495.973091776024
-44684.369572202515,0,59456.40820817785
-50342.2969043677,0,53798.52958836368
4102.337392178801,0,108243.15532316627
-21248.131199854208,0,82892.69547134665
214622.14668232037,0,318762.97339475446
459731.3694008871,0,563848.165286511
-94595.65633481223,0,9545.169098645438
-19591.545513156398,0,84549.28090330427
-63930.73882790243,0,40210.08673038464
-52836.898190373926,0,51303.85563030374
107651.39946581822,0,211791.08167320618
-76535.36519722379,0,27605.441468559868
-40902.00022014585,0,63238.762770611494
-75566.98804139963,0,28573.209377043535
-43852.317895534936,0,60287.30298076006
-77981.29404436395,0,26158.272328814295
-53861.18623014554,0,50279.63421112787
-30643.797636081552,0,73497.02911101906
-56751.14443859934,0,47389.676570495605
-79215.66123620787,0,24925.142269753025
-10821.693003385866,0,93112.58358276411
1777447.5261499842,0,1880221.4423249224
48025.551323408676,0,152164.1552946892
-27280.53940274078,0,76859.04804094891
-88699.78454862889,0,15441.04219573539
-27239.921609367626,0,76831.22954139621
-63620.28341383739,0,40520.54271227249
-70137.33936380946,0,34003.168336124785
-78844.62518574754,0,25296.201544968862
494455.649896899,0,597676.2653896656
167139.81447930454,0,271280.44304989075
505209.2147771196,0,609287.7795190647
-30052.056376755198,0,74088.76541227444
-84997.23941125594,0,19143.586239289816
-29559.00539410658,0,74580.92752101738
-71374.69333173835,0,32766.095543258005
976892.7773347527,0,1081020.6133443103
72078.81342407406,0,176219.63911626217
-43674.1232051232,0,60465.64466803306
-68402.85167178197,0,35737.9396698646
-72179.28451387124,0,31961.54214156834
-82245.80618036087,0,21895.020565776544
-93195.95697964639,0,10944.806106512777
-86014.51560958271,0,18126.230460211867
-76017.8011469946,0,28123.02556147618
112039.94440987697,0,216180.75974091425
-60131.816438758295,0,43989.99861700778
335421.61530635424,0,439562.4330757816
119349.51744910359,0,223490.3394749779
-72626.39714836731,0,31514.429581639026
-60048.81841937939,0,44092.001351463005
-87411.74505488324,0,16729.07956710695
-60072.9691975186,0,44066.7611570825
85954.30594598004,0,190095.13269172225
41286.54189597676,0,145427.33371735198
504.8050398422856,0,104645.1554488289
257089.2134903789,0,361229.67699215485
-1049.200743256224,0,103091.62595756302
-81650.54430324992,0,22490.278740443355
-96416.86180157744,0,7723.9649405457685
-90304.17183337302,0,13836.65491123479
-61630.04469947005,0,42162.17681108663
170759.12698077975,0,274899.3970149846
207346.9260609207,0,311487.51873074536
25770.666657978312,0,129907.82960003328
60512.22712307594,0,164652.90970819187
-53831.14618564383,0,50309.58573190454
-75105.16979268032,0,29035.65657679212
-73402.71936958174,0,30738.100489908426
379848.98957412265,0,483989.10557937855
743557.4017705632,0,847296.9357603259
12028.278990695908,0,116168.68160692843
-85538.3841684541,0,18602.44176211373
-69592.87940892435,0,34547.94733787832
-97143.62254988676,0,6997.204071313499
-45229.62877934366,0,58906.21172003674
29048.26015952834,0,133189.08685688136
-89066.58436257274,0,15074.237389982254
-23769.70671598145,0,80371.1199011395
-73665.8011714385,0,30475.02556624245
5196.595666289439,0,109337.39927304524
244129.86346867072,0,348267.59818010754
-28850.350268199574,0,75178.74286590892
119390.84018457518,0,223530.79829473482
63867.79940163058,0,168006.8344678672
-52331.97502193435,0,51808.85013856063
242776.97668495474,0,346416.01726951764
-57651.345117364915,0,46489.481620627135
11905.151907342952,0,116045.97138743478
-94030.08067592832,0,10108.716594195423
2967582.817708854,0,3071723.643943192
553603.9782657111,0,657741.8955659316
-64178.78686631765,0,39962.027984709144
71989.38955179113,0,176130.20922887963
1866195.7080286262,0,1970310.9196281924
-93482.6844661105,0,10657.941417320102
-85655.82591909508,0,18485.000713642265
-87940.81488266087,0,16198.26156799026
817667.3682840962,0,921024.5482757763
-88388.69602422784,0,15752.130658515965
-69984.16955362854,0,34156.65459784555
363793.52737878304,0,467934.3524912862
-83013.32959646606,0,21127.438342213514
12886.431614645677,0,114325.3776156961
-72651.69186959871,0,31488.93344365708
-28860.245097842115,0,75280.58141285079
-51032.083190452024,0,53108.74256732631
-90612.41360235152,0,13528.413143307489
53030.80577333486,0,157171.21174385777
103077.60521878017,0,207218.43196502316
293212.17027465726,0,397352.96516690135
10908.23910322052,0,115045.54578530155
-92894.2218888696,0,11246.603349401523
73649.17492342734,0,177789.97163984965
59825.00633332662,0,163965.8330802357
27836.16382519913,0,131976.97884952708
209925.5049582979,0,314066.30941451545
-81693.69040601629,0,22447.131139287194
-47345.43876067022,0,56795.38735375224
-85433.5981940997,0,18707.223867072957
283921.57700844586,0,388062.1264349714
-55328.35127256038,0,48812.47547302257
3316994.630442848,0,3421016.4478339762
-84227.51483027064,0,19913.310338906653
-86996.76566303615,0,17140.29651127311
32910.51533092728,0,137051.25373032142
-85981.72379229158,0,18159.102953329573
4312895.734539233,0,4417019.512963886
-70199.11614151517,0,33939.29332441722
112529.8518616512,0,216670.12134826736
523932.0110558263,0,628072.4876706672
-37877.28553605926,0,66263.5226517639
7524435.985866471,0,7628576.8072120845
-8274.742327822823,0,95866.05256059964
142976.89558495232,0,244223.7363095684
7745.492431587139,0,111886.31916153389
-63951.660514029114,0,40188.86996929798
-78414.31625022867,0,25726.486594449034
-96395.82479366373,0,7745.001953420949
-71185.96369761761,0,32954.86287181562
-83285.40567532164,0,20855.420878862515
-57226.88945054055,0,46913.935812672804
-89581.82351157648,0,14558.979889411577
17312.306171863915,0,121453.13289512054
-71187.88619913365,0,32951.71185537203
-45148.56849446895,0,58992.25824295951
4502.206674380788,0,108642.77704030123
-59847.09161600781,0,44292.07352659148
-88828.18956754339,0,15311.63304963827
139683.24852050186,0,243824.0727510177
-59847.74545952393,0,44293.081227888215
-74523.9922364822,0,29616.83447970073
312366.4476573031,0,416507.1691489649
8255738.658037779,0,8359690.133735594
-88346.6134999347,0,15794.073384300526
-45631.75110019248,0,58502.94734074235
-60791.097535539244,0,43349.72170879069
-17763.124893271044,0,86377.6841268003
100749.1948335843,0,204890.02143226442
-72996.42957091876,0,31144.397106309905
849651.3841149026,0,953791.6468338367
976103.083312148,0,1079825.1784759834
41650.70100392997,0,145786.9337278767
-40619.613005662664,0,63521.19799566596
-89099.40046173049,0,15041.420877999197
-66136.03486312686,0,38004.77954624924
-67506.31189453238,0,36606.555843021124
-93885.52721415448,0,10241.805671684815
-73575.19139292343,0,30565.633607431093
167584.4967409243,0,271725.2882247111
143547.7087777099,0,247636.09087117808
-9965.047972802917,0,94175.7674633544
148119.4758301659,0,252260.30127519555
-94312.95112458958,0,9827.874839636652
-81612.75841048342,0,22527.7580044846
-93671.16106712882,0,10469.665644513549
467024.82223124435,0,571165.647948495
